base,target,last,volume,trust_score,bid_ask_spread_percentage,timestamp,last_traded_at,last_fetch_at,is_anomaly,is_stale,trade_url,token_info_url,crip_id,target_coin_id,marketplace,marketplace_id,converted_last_btc,converted_last_eth,converted_last_usd,converted_volume_btc,converted_volume_eth,converted_volume_usd
0xb1c064c3f2908f741c9dea4afc5773238b53e6cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.36586455117256e-08,22793640.57286719,yellow,0.610212,2023-08-22 01:04:20,2023-08-22 01:04:20,2023-08-22 01:32:18,False,True,https://app.uniswap.org/#/swap?inputcurrency=0xb1c064c3f2908f741c9dea4afc5773238b53e6cc&outputcurrency=eth,https://v2.info.uniswap.org/token/0xb1c064c3f2908f741c9dea4afc5773238b53e6cc,warioxrpdumbledoreyugioh69inu,weth,uniswap v2 (ethereum),uniswap_v2,2.789e-09,4.3665e-08,7.279e-05,0.06403451,1.002416,1670.91
akt,usdt,1.4532,726427.9517,green,0.309896,2023-08-24 17:24:55,2023-08-24 17:24:55,2023-08-24 17:24:55,False,False,https://www.kucoin.com/trade/akt-usdt,not founded token_info_url #404,akash-network,tether,kucoin,kucoin,5.573e-05,0.00088094,1.45,40.482389,639.937,1054615.0
akt,usd,1.4718,600117.21854801,green,0.312542,2023-08-24 17:23:45,2023-08-24 17:23:45,2023-08-24 17:23:45,False,False,https://pro.kraken.com/app/trade/akt-usd,not founded token_info_url #404,akash-network,usd,kraken,kraken,5.646e-05,0.00089255,1.47,33.884656,535.637,883253.0
akt,usdt,1.46212,315254.0,green,0.392221,2023-08-24 17:25:01,2023-08-24 17:25:01,2023-08-24 17:25:01,False,False,https://ascendex.com/en/cashtrade-spottrading/usdt/akt,not founded token_info_url #404,akash-network,tether,ascendex (bitmax),bitmax,5.607e-05,0.00088627,1.46,17.676319,279.399,460772.0
akt,usdt,1.45524,219834.87584972,green,0.3469,2023-08-24 17:25:53,2023-08-24 17:25:53,2023-08-24 17:25:53,False,False,https://gate.io/trade/akt_usdt,not founded token_info_url #404,akash-network,tether,gate.io,gate,5.581e-05,0.0008821,1.45,12.249217,193.616,319303.0
akt,usdt,1.4507,714851.0401600442,green,1.13722,2023-08-24 17:25:44,2023-08-24 17:25:44,2023-08-24 17:25:44,False,False,https://www.huobi.com/en-us/exchange/akt_usdt,not founded token_info_url #404,akash-network,tether,huobi,huobi,5.563e-05,0.00087934,1.45,39.890601,630.526,1039835.0
akt,eth,0.000881,4549.69167,green,1.576577,2023-08-24 17:25:53,2023-08-24 17:25:53,2023-08-24 17:25:53,False,False,https://gate.io/trade/akt_eth,not founded token_info_url #404,akash-network,ethereum,gate.io,gate,5.575e-05,0.0008812,1.45,0.2532646,4.003198,6601.89
akt,eur,1.3513,32110.59952485,green,0.82359,2023-08-24 17:02:43,2023-08-24 17:02:43,2023-08-24 17:23:45,False,False,https://pro.kraken.com/app/trade/akt-eur,not founded token_info_url #404,akash-network,usd,kraken,kraken,5.61e-05,0.00088685,1.46,1.801484,28.477248,46958.0
akt,usd,1.4593,53293.0,green,1.69381,2023-08-24 17:20:12,2023-08-24 17:20:12,2023-08-24 17:23:30,False,False,https://crypto.com/exchange/trade/spot/akt_usd,not founded token_info_url #404,akash-network,usd,crypto.com exchange,crypto_com,5.598e-05,0.00088497,1.46,2.983547,47.162904,77770.0
akt,usdt,1.4633,8562.28707687,green,0.996723,2023-08-24 17:24:00,2023-08-24 17:24:00,2023-08-24 17:24:00,False,False,https://www.coinex.com/trading?currency=usdt&dest=akt#limit,not founded token_info_url #404,akash-network,tether,coinex,coinex,5.612e-05,0.00088706,1.46,0.47663561,7.534554,12416.93
ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4,uosmo,3.655835948,729754.6254926223,yellow,0.602852,2023-08-24 17:25:13,2023-08-24 17:25:13,2023-08-24 17:25:13,False,False,https://app.osmosis.zone/?from=ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4&to=uosmo,not founded token_info_url #404,akash-network,osmosis,osmosis,osmosis,5.661e-05,0.00089478,1.48,41.310684,652.973,1076853.0
ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4,ibc/27394fb092d2eccd56123c74f36e4c1f926001ceada9ca97ea622b25f41e5eb2,0.20409502378574432,210749.81330541393,yellow,0.602935,2023-08-24 17:25:13,2023-08-24 17:25:13,2023-08-24 17:25:13,False,False,https://app.osmosis.zone/?from=ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4&to=ibc/27394fb092d2eccd56123c74f36e4c1f926001ceada9ca97ea622b25f41e5eb2,not founded token_info_url #404,akash-network,cosmos,osmosis,osmosis,5.663e-05,0.00089518,1.48,11.935658,188.66,311129.0
ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4,ibc/1dc495fcefda068a3820f903edbd78b942fbd204d7e93d3ba2b432e9669d1a59,228.088647018,1315.5925414218223,yellow,0.613959,2023-08-24 17:25:13,2023-08-24 17:25:13,2023-08-24 17:25:13,False,False,https://app.osmosis.zone/?from=ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4&to=ibc/1dc495fcefda068a3820f903edbd78b942fbd204d7e93d3ba2b432e9669d1a59,not founded token_info_url #404,akash-network,e-money,osmosis,osmosis,5.663e-05,0.00089518,1.48,0.0745076,1.177696,1942.2
akt,btc,5.424e-05,24.368,,7.487634,2023-08-24 10:47:55,2023-08-24 10:47:55,2023-08-24 17:25:56,False,False,https://bittrex.com/market/index?marketname=btc-akt,not founded token_info_url #404,akash-network,bitcoin,bittrex global,bittrex,5.424e-05,0.00085734,1.41,0.00132172,0.02089162,34.45
akt,usdt,1.417,571.58972384,,10.728218,2023-08-24 11:56:02,2023-08-24 11:56:02,2023-08-24 17:25:56,False,False,https://bittrex.com/market/index?marketname=usdt-akt,not founded token_info_url #404,akash-network,tether,bittrex global,bittrex,5.434e-05,0.00085892,1.42,0.03106007,0.49094746,809.65
4d8c508b-91c5-375b-92b0-ee702ed2dac5,9c612618-ca59-4583-af34-be9482f5002d,0.7006495888723538,8293.81181299,,,2023-08-24 17:06:29,2023-08-24 17:06:29,2023-08-24 17:23:30,False,False,https://app.4swap.org/#/swap?input=4d8c508b-91c5-375b-92b0-ee702ed2dac5&output=9c612618-ca59-4583-af34-be9482f5002d,not founded token_info_url #404,akash-network,akash-network,4swap,four_swap,5.469e-05,0.00086455,1.43,0.30802349,4.869131,8029.08
9c612618-ca59-4583-af34-be9482f5002d,c6d0c728-2624-429b-8e0d-d9d19b6592fa,5.47389474936e-05,1586.28613114,,,2023-08-24 17:06:29,2023-08-24 17:06:29,2023-08-24 17:23:30,False,False,https://app.4swap.org/#/swap?input=9c612618-ca59-4583-af34-be9482f5002d&output=c6d0c728-2624-429b-8e0d-d9d19b6592fa,not founded token_info_url #404,akash-network,bitcoin,4swap,four_swap,5.484e-05,0.00086685,1.43,0.08847295,1.39855,2306.18
cmdx,akt,0.015622,20166.668956,,,2023-08-24 17:18:13,2023-08-24 17:18:13,2023-08-24 17:23:39,False,False,https://app.cswap.one/trade,not founded token_info_url #404,akash-network,akash-network,cswap,cswap,5.73e-05,0.00090572,1.49,0.01967153,0.31096081,512.77
cmst,akt,0.69524,37.58504,,,2023-08-24 17:18:12,2023-08-24 17:18:12,2023-08-24 17:23:38,False,False,https://app.cswap.one/trade,not founded token_info_url #404,akash-network,akash-network,cswap,cswap,5.533e-05,0.00087466,1.44,0.00150727,0.02382642,39.29
ibc/27394fb092d2eccd56123c74f36e4c1f926001ceada9ca97ea622b25f41e5eb2,ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4,5.297287482,35090.64106933797,green,0.602953,2023-08-19 05:25:17,2023-08-19 05:25:17,2023-08-19 05:30:15,False,True,https://app.osmosis.zone/?from=ibc/27394fb092d2eccd56123c74f36e4c1f926001ceada9ca97ea622b25f41e5eb2&to=ibc/1480b8fd20ad5fcae81ea87584d269547dd4d436843c1d20f15e00eb64743ef4,not founded token_info_url #404,akash-network,akash-network,osmosis,osmosis,5.524e-05,0.00086428,1.43,10.268182,160.657,266553.0
sei,krw,201.0,144970061.42632595,green,0.497512,2023-08-24 17:22:48,2023-08-24 17:22:48,2023-08-24 17:24:36,False,False,https://upbit.com/exchange?code=crix.upbit.krw-sei,not founded token_info_url #404,sei-network,usd,upbit,upbit,5.82e-06,9.196e-05,0.151556,843.381,13332.0,21971097.0
sei,usdt,0.1471,984718.07,green,0.067843,2023-08-24 17:23:19,2023-08-24 17:23:19,2023-08-24 17:23:19,False,False,https://www.mexc.com/exchange/sei_usdt,not founded token_info_url #404,sei-network,tether,mexc,mxc,5.64e-06,8.917e-05,0.147042,5.554856,87.809,144795.0
sei,usdt,0.1475,70395992.9,green,0.067705,2023-08-24 17:10:16,2023-08-24 17:10:16,2023-08-24 17:10:16,False,False,https://www.binance.com/en/trade/sei_usdt?ref=37754157,not founded token_info_url #404,sei-network,tether,binance,binance,5.66e-06,8.943e-05,0.147512,407.093,6437.0,10618067.0
sei,usdt,0.1471,3049574.2,green,0.20339,2023-08-24 17:23:11,2023-08-24 17:23:11,2023-08-24 17:23:11,False,False,https://www.digifinex.com/en-ww/trade/usdt/sei,not founded token_info_url #404,sei-network,tether,digifinex,digifinex,5.64e-06,8.917e-05,0.147042,17.202837,271.937,448417.0
sei,usdt,0.14752,21481111.74,green,0.101937,2023-08-24 17:25:11,2023-08-24 17:25:11,2023-08-24 17:25:11,False,False,https://www.bitget.com/spot/seiusdt?type=spot,not founded token_info_url #404,sei-network,tether,bitget,bitget,5.66e-06,8.942e-05,0.147466,124.735,1972.0,3251495.0
sei,usdt,0.1471,13666338.4,green,0.406504,2023-08-24 17:23:18,2023-08-24 17:23:18,2023-08-24 17:23:18,False,False,https://www.bitmart.com/trade/en?layout=basic&symbol=sei_usdt,not founded token_info_url #404,sei-network,tether,bitmart,bitmart,5.64e-06,8.917e-05,0.147042,77.093,1219.0,2009532.0
sei,usdt,0.1473,74353982.47747897,green,0.067889,2023-08-24 17:25:46,2023-08-24 17:25:46,2023-08-24 17:25:46,False,False,https://www.huobi.com/en-us/exchange/sei_usdt,not founded token_info_url #404,sei-network,tether,huobi,huobi,5.65e-06,8.929e-05,0.147246,429.308,6786.0,11190854.0
sei,usd,0.147,10792210.5,green,0.135962,2023-08-24 17:20:07,2023-08-24 17:20:07,2023-08-24 17:20:07,False,False,https://pro.coinbase.com/trade/sei-usd,not founded token_info_url #404,sei-network,usd,coinbase exchange,gdax,5.64e-06,8.922e-05,0.147,60.898,962.912,1586455.0
sei,usdt,0.147,2251229.0,green,0.744249,2023-08-24 17:23:30,2023-08-24 17:23:30,2023-08-24 17:23:30,False,False,https://bingx.com/en-us/spot/seiusdt,not founded token_info_url #404,sei-network,tether,bingx,bingx,5.64e-06,8.911e-05,0.146942,13.004114,205.565,338971.0
sei,usdt,0.14713,3666343.8162274,green,0.108541,2023-08-24 17:24:07,2023-08-24 17:24:07,2023-08-24 17:24:07,False,False,https://gate.io/trade/sei_usdt,not founded token_info_url #404,sei-network,tether,gate.io,gate,5.64e-06,8.919e-05,0.146986,21.164097,334.558,551350.0
sei,krw,199.8,5678410.02874319,green,0.2001,2023-08-24 17:21:26,2023-08-24 17:21:26,2023-08-24 17:25:24,False,False,https://www.bithumb.com/trade/order/sei_krw,not founded token_info_url #404,sei-network,usd,bithumb,bithumb,5.78e-06,9.135e-05,0.150651,32.817507,518.726,855460.0
sei,usdt,0.1472,4465950.50178857,green,0.067935,2023-08-24 17:25:53,2023-08-24 17:25:53,2023-08-24 17:25:53,False,False,https://www.kucoin.com/trade/sei-usdt,not founded token_info_url #404,sei-network,tether,kucoin,kucoin,5.64e-06,8.923e-05,0.147147,25.20983,398.476,657149.0
sei,try,3.929,13965819.5,green,0.127065,2023-08-24 17:11:19,2023-08-24 17:11:19,2023-08-24 17:11:19,False,False,https://www.binance.com/en/trade/sei_try?ref=37754157,not founded token_info_url #404,sei-network,usd,binance,binance,5.87e-06,9.275e-05,0.153048,85.496,1352.0,2230286.0
sei,usdt,0.1472,3492531.98,green,0.067981,2023-08-24 17:25:22,2023-08-24 17:25:22,2023-08-24 17:25:22,False,False,https://www.bybit.com/trade/spot/sei/usdt,not founded token_info_url #404,sei-network,tether,bybit,bybit_spot,5.64e-06,8.923e-05,0.147147,20.139748,318.337,524986.0
sei,btc,5.64e-06,1976708.8,green,0.353357,2023-08-24 17:13:18,2023-08-24 17:13:18,2023-08-24 17:13:18,False,False,https://www.binance.com/en/trade/sei_btc?ref=37754157,not founded token_info_url #404,sei-network,bitcoin,binance,binance,5.64e-06,8.914e-05,0.147147,11.296926,178.538,294736.0
sei,bnb,0.0006755,1884040.1,green,0.103413,2023-08-24 17:22:21,2023-08-24 17:22:21,2023-08-24 17:22:21,False,False,https://www.binance.com/en/trade/sei_bnb?ref=37754157,not founded token_info_url #404,sei-network,binancecoin,binance,binance,5.64e-06,8.915e-05,0.147014,10.859832,171.672,283089.0
sei,fdusd,0.1471,591485.0,green,0.13587,2023-08-24 17:25:13,2023-08-24 17:25:13,2023-08-24 17:25:13,False,False,https://www.binance.com/en/trade/sei_fdusd?ref=37754157,not founded token_info_url #404,sei-network,first-digital-usd,binance,binance,5.63e-06,8.898e-05,0.146747,3.415809,53.992,89040.0
sei,usdt,0.1471,57850.999405,green,0.108453,2023-08-24 17:24:10,2023-08-24 17:24:10,2023-08-24 17:24:10,False,False,https://www.xt.com/en/trade/sei_usdt,not founded token_info_url #404,sei-network,tether,xt.com,xt,5.64e-06,8.917e-05,0.146956,0.33421447,5.283191,8706.69
sei,tusd,0.1477,619799.4,green,0.135227,2023-08-24 17:08:18,2023-08-24 17:08:18,2023-08-24 17:08:18,False,False,https://www.binance.com/en/trade/sei_tusd?ref=37754157,not founded token_info_url #404,sei-network,true-usd,binance,binance,5.65e-06,8.94e-05,0.147485,3.569894,56.448,93122.0
sei,eur,0.13613,49990.97615,green,0.417216,2023-08-24 17:08:40,2023-08-24 17:08:40,2023-08-24 17:23:54,False,False,https://pro.kraken.com/app/trade/sei-eur,not founded token_info_url #404,sei-network,usd,kraken,kraken,5.65e-06,8.934e-05,0.147321,0.28253724,4.466253,7364.74
sei,usd,0.14765,213546.94308,green,0.142392,2023-08-24 17:20:56,2023-08-24 17:20:56,2023-08-24 17:23:54,False,False,https://pro.kraken.com/app/trade/sei-usd,not founded token_info_url #404,sei-network,usd,kraken,kraken,5.66e-06,8.954e-05,0.14765,1.209609,19.121088,31530.0
sei,usdt,0.1471,4520190.6668,green,0.27137,2023-08-24 17:26:02,2023-08-24 17:26:02,2023-08-24 17:26:02,False,False,https://www.lbank.com/trade/sei_usdt,not founded token_info_url #404,sei-network,tether,lbank,lbank,5.64e-06,8.919e-05,0.14711,25.508213,403.172,664967.0
sei,try,3.917,6009.1754,green,0.585838,2023-08-24 17:20:33,2023-08-24 17:20:33,2023-08-24 17:24:07,False,False,https://gate.io/trade/sei_try,not founded token_info_url #404,sei-network,usd,gate.io,gate,5.85e-06,9.255e-05,0.152528,0.03705433,0.58574695,965.31
sei,btc,5.64e-06,103812.14607343,green,1.751313,2023-08-24 16:36:32,2023-08-24 16:36:32,2023-08-24 17:24:36,False,False,https://upbit.com/exchange?code=crix.upbit.btc-sei,not founded token_info_url #404,sei-network,bitcoin,upbit,upbit,5.64e-06,8.916e-05,0.146929,0.5855005,9.255467,15253.0
sei,usdt,0.14715,4720.01277003,green,0.20339,2023-08-24 17:23:47,2023-08-24 17:23:47,2023-08-24 17:25:41,False,False,https://trading.bitfinex.com/t/sei:ust?type=exchange,not founded token_info_url #404,sei-network,tether,bitfinex,bitfinex,5.64e-06,8.92e-05,0.147097,0.02663494,0.42100204,694.3
sei,usd,0.14718,20328.80236077,green,0.20339,2023-08-24 17:23:46,2023-08-24 17:23:46,2023-08-24 17:25:42,False,False,https://trading.bitfinex.com/t/sei:usd?type=exchange,not founded token_info_url #404,sei-network,usd,bitfinex,bitfinex,5.65e-06,8.925e-05,0.14718,0.1147801,1.814258,2991.99
sei,usdt,0.14941,0.1,red,0.318407,2023-08-23 10:04:09,2023-08-23 10:04:09,2023-08-24 09:58:17,False,True,https://hitbtc.com/sei-to-usdt,not founded token_info_url #404,sei-network,tether,hitbtc,hitbtc,5.65e-06,8.961e-05,0.149347,5.64995e-07,8.96e-06,0.0149347
wld,usdt,1.4172,5217.96352594,,0.387351,2023-08-24 17:24:00,2023-08-24 17:24:00,2023-08-24 17:24:00,True,False,https://www.coinex.com/trading?currency=usdt&dest=wld#limit,not founded token_info_url #404,worldcoin,tether,coinex,coinex,5.435e-05,0.00085911,1.42,0.28501782,4.505501,7425.06
ada,usdt,0.265248,9945315.72,green,0.013193,2023-08-24 17:24:44,2023-08-24 17:24:44,2023-08-24 17:24:44,False,False,https://whitebit.com/trade/ada_usdt,not founded token_info_url #404,cardano,tether,whitebit,whitebit,1.017e-05,0.00016079,0.264989,101.162,1599.0,2635401.0
ada,usdt,0.2652,1224493.7,green,0.037693,2023-08-24 17:24:05,2023-08-24 17:24:05,2023-08-24 17:24:05,False,False,https://www.mexc.com/exchange/ada_usdt,not founded token_info_url #404,cardano,tether,mexc,mxc,1.017e-05,0.00016077,0.264941,12.453123,196.856,324419.0
ada,usdt,0.2651,25641282.41,green,0.037693,2023-08-24 17:24:09,2023-08-24 17:24:09,2023-08-24 17:24:09,False,False,https://www.xt.com/en/trade/ada_usdt,not founded token_info_url #404,cardano,tether,xt.com,xt,1.017e-05,0.0001607,0.264841,262.738,4153.0,6844652.0
ada,usdt,0.265499,3494253.0,green,0.089686,2023-08-24 17:21:59,2023-08-24 17:21:59,2023-08-24 17:24:08,False,False,https://www.bitmart.com/trade/en?layout=basic&symbol=ada_usdt,not founded token_info_url #404,cardano,tether,bitmart,bitmart,1.018e-05,0.00016095,0.26524,35.576682,562.389,926816.0
ada,usdt,0.2656,61717936.7,green,0.037636,2023-08-24 17:06:44,2023-08-24 17:06:44,2023-08-24 17:06:44,False,False,https://www.binance.com/en/trade/ada_usdt?ref=37754157,not founded token_info_url #404,cardano,tether,binance,binance,1.018e-05,0.00016103,0.265648,632.387,10002.0,16499227.0
ada,usdt,0.26514,7282901.0,green,0.017539,2023-08-24 17:23:09,2023-08-24 17:23:09,2023-08-24 17:23:09,False,False,https://www.digifinex.com/en-ww/trade/usdt/ada,not founded token_info_url #404,cardano,tether,digifinex,digifinex,1.017e-05,0.00016073,0.265036,74.05,1171.0,1930233.0
ada,usdt,0.26518,5836100.1732413,green,0.017541,2023-08-24 17:23:02,2023-08-24 17:23:02,2023-08-24 17:23:02,False,False,https://gate.io/trade/ada_usdt,not founded token_info_url #404,cardano,tether,gate.io,gate,1.017e-05,0.00016075,0.265076,59.8,945.292,1558763.0
ada,usdt,0.2652,476835.2,green,0.075386,2023-08-24 17:20:44,2023-08-24 17:20:44,2023-08-24 17:23:38,False,False,https://www.deepcoin.com/en/spot?currentid=ada,not founded token_info_url #404,cardano,tether,deepcoin,deepcoin,1.017e-05,0.00016076,0.265096,4.658533,73.641,121431.0
ada,usd,0.2649,14156916.06,green,0.075472,2023-08-24 17:20:55,2023-08-24 17:20:55,2023-08-24 17:20:55,False,False,https://pro.coinbase.com/trade/ada-usd,not founded token_info_url #404,cardano,usd,coinbase exchange,gdax,1.017e-05,0.00016078,0.2649,143.955,2276.0,3750167.0
ada,usd,0.26509,5399444.6288596345,green,0.086622,2023-08-24 17:24:47,2023-08-24 17:24:47,2023-08-24 17:24:47,False,False,https://www.btse.com/en/trading/ada-usd,not founded token_info_url #404,cardano,usd,btse,btse,1.018e-05,0.00016086,0.26509,54.943,868.532,1431339.0
ada,usdt,0.2653,3072292.4,green,0.113037,2023-08-24 17:24:18,2023-08-24 17:24:18,2023-08-24 17:24:18,False,False,https://www.toobit.com/en-us/spot/ada_usdt,not founded token_info_url #404,cardano,tether,toobit,toobit,1.017e-05,0.00016083,0.265041,31.483196,497.68,820175.0
ada,usdc,0.265006,338734.0,green,0.25093,2023-08-24 17:25:09,2023-08-24 17:25:09,2023-08-24 17:25:09,False,False,https://www.bitget.com/spot/adausdc?type=spot,not founded token_info_url #404,cardano,usd-coin,bitget,bitget,1.017e-05,0.00016078,0.265156,3.476717,54.954,90628.0
ada,usd,0.264939,2611080.51812284,green,0.010377,2023-08-24 17:23:33,2023-08-24 17:23:33,2023-08-24 17:23:33,False,False,https://pro.kraken.com/app/trade/ada-usd,not founded token_info_url #404,cardano,usd,kraken,kraken,1.016e-05,0.00016067,0.264939,26.538987,419.519,691777.0
ada,usdt,0.265247,3844852.3123,green,0.138654,2023-08-24 17:25:31,2023-08-24 17:25:31,2023-08-24 17:25:31,False,False,https://www.pionex.com/en/trade/ada_usdt/bot,not founded token_info_url #404,cardano,tether,pionex,pionex,1.017e-05,0.00016078,0.265151,39.39275,622.657,1026858.0
ada,usdt,0.2652,2893087.189999,green,0.376364,2023-08-24 17:23:30,2023-08-24 17:23:30,2023-08-24 17:23:30,False,False,https://bingx.com/en-us/spot/adausdt,not founded token_info_url #404,cardano,tether,bingx,bingx,1.017e-05,0.00016076,0.265096,29.635374,468.466,772489.0
ada,usdt,0.26524,415653.36732879,green,0.019998,2023-08-24 17:26:00,2023-08-24 17:26:00,2023-08-24 17:26:00,False,False,https://c-patex.com/exchange/ada/usdt,not founded token_info_url #404,cardano,tether,c-patex,c_patex,1.017e-05,0.00016078,0.265144,4.22784,66.827,110208.0
ada,usdt,0.26527,1107282.0,green,0.030149,2023-08-24 17:23:25,2023-08-24 17:23:25,2023-08-24 17:23:25,False,False,https://crypto.com/exchange/trade/spot/ada_usdt,not founded token_info_url #404,cardano,tether,crypto.com exchange,crypto_com,1.017e-05,0.00016081,0.265166,11.26405,178.058,293614.0
ada,usdt,0.26515,2500908.546,green,0.067449,2023-08-24 17:25:09,2023-08-24 17:25:09,2023-08-24 17:25:09,False,False,https://www.bitget.com/spot/adausdt?type=spot,not founded token_info_url #404,cardano,tether,bitget,bitget,1.017e-05,0.00016072,0.265054,25.614743,404.876,667704.0
ada,usdt,0.2652,11542923.3185,green,0.075358,2023-08-24 17:26:00,2023-08-24 17:26:00,2023-08-24 17:26:00,False,False,https://www.lbank.com/trade/ada_usdt,not founded token_info_url #404,cardano,tether,lbank,lbank,1.017e-05,0.00016074,0.26512,117.392,1855.0,3060257.0
ada,eur,0.244772,1825293.13430765,green,0.020014,2023-08-24 17:23:33,2023-08-24 17:23:33,2023-08-24 17:23:33,False,False,https://pro.kraken.com/app/trade/ada-eur,not founded token_info_url #404,cardano,usd,kraken,kraken,1.016e-05,0.00016064,0.264895,18.549175,293.219,483511.0
ada,usd,0.26568,1494872.83582179,green,0.112952,2023-08-24 17:21:33,2023-08-24 17:21:33,2023-08-24 17:25:28,False,False,https://trading.bitfinex.com/t/ada:usd?type=exchange,not founded token_info_url #404,cardano,usd,bitfinex,bitfinex,1.019e-05,0.0001611,0.26568,15.235935,240.825,397158.0
ada,usd,0.26498,2520266.0,green,0.071679,2023-08-24 17:23:30,2023-08-24 17:23:30,2023-08-24 17:23:30,False,False,https://crypto.com/exchange/trade/spot/ada_usd,not founded token_info_url #404,cardano,usd,crypto.com exchange,crypto_com,1.017e-05,0.00016069,0.26498,25.619914,404.991,667820.0
ada,btc,1.017e-05,5241339.7,green,0.098328,2023-08-24 17:22:49,2023-08-24 17:22:49,2023-08-24 17:22:49,False,False,https://www.binance.com/en/trade/ada_btc?ref=37754157,not founded token_info_url #404,cardano,bitcoin,binance,binance,1.017e-05,0.00016077,0.265106,53.047,838.571,1382809.0
ada,usdt,0.2651,32949031.29,green,0.188324,2023-08-24 17:23:55,2023-08-24 17:23:55,2023-08-24 17:23:55,False,False,https://www.bitrue.com/trade/ada_usdt,not founded token_info_url #404,cardano,tether,bitrue,bitrue,1.017e-05,0.0001607,0.264996,334.966,5295.0,8731370.0
ada,usdt,0.2652,2724974.15771382,green,0.085378,2023-08-24 17:25:45,2023-08-24 17:25:45,2023-08-24 17:25:45,False,False,not founded trade_url #404,not founded token_info_url #404,cardano,tether,tidex,tidex,1.017e-05,0.00016075,0.265104,27.713036,438.043,722401.0
ada,usdt,0.265163,57358867.527717695,green,0.029414,2023-08-24 17:25:30,2023-08-24 17:25:30,2023-08-24 17:25:30,False,False,https://www.huobi.com/en-us/exchange/ada_usdt,not founded token_info_url #404,cardano,tether,huobi,huobi,1.017e-05,0.00016073,0.265067,588.251,9298.0,15334037.0
ada,usdt,0.2653,3050185.7,green,0.037693,2023-08-24 17:23:31,2023-08-24 17:23:31,2023-08-24 17:23:31,False,False,https://phemex.com/spot/trade/adausdt,not founded token_info_url #404,cardano,tether,phemex,phemex,1.017e-05,0.00016082,0.265196,31.03214,490.546,808898.0
ada,usdt,0.26523,9613972.185,green,0.011308,2023-08-24 17:24:08,2023-08-24 17:24:08,2023-08-24 17:24:08,False,False,https://www.okx.com/trade-spot/ada-usdt,not founded token_info_url #404,cardano,tether,okx,okex,1.017e-05,0.00016078,0.264971,98.643,1559.0,2569780.0
ada,usdt,0.265239,6974815.4257,green,0.010377,2023-08-24 17:24:27,2023-08-24 17:24:27,2023-08-24 17:24:27,False,False,https://www.kucoin.com/trade/ada-usdt,not founded token_info_url #404,cardano,tether,kucoin,kucoin,1.017e-05,0.00016079,0.26498,70.944,1121.0,1848188.0
ada,usdt,0.2653,476642.4,green,0.263554,2023-08-24 17:23:35,2023-08-24 17:23:35,2023-08-24 17:23:35,False,False,https://www.cointr.com/en-us/spot/ada_usdt,not founded token_info_url #404,cardano,tether,cointr pro,cointr,1.017e-05,0.00016082,0.265196,4.882389,77.179,127267.0
ada,usdt,0.26555096,2068788.43570427,green,0.057684,2023-08-24 17:01:07,2023-08-24 17:01:07,2023-08-24 17:25:57,False,False,https://coinsbit.io/trade/ada_usdt,not founded token_info_url #404,cardano,tether,coinsbit,coinsbit,1.018e-05,0.00016096,0.265454,21.067459,333.0,549169.0
ada,btc,1.016e-05,2324954.48533978,green,0.392157,2023-08-24 17:24:20,2023-08-24 17:24:20,2023-08-24 17:24:20,False,False,https://exmo.com/en/trade/ada_btc,not founded token_info_url #404,cardano,bitcoin,exmo,exmo,1.016e-05,0.00016061,0.26468,23.621538,373.404,615370.0
ada,eur,0.24496,3809525.641004,green,0.10614,2023-08-24 17:25:24,2023-08-24 17:25:24,2023-08-24 17:25:24,False,False,https://account.bitvavo.com/markets/ada-eur,not founded token_info_url #404,cardano,usd,bitvavo,bitvavo,1.017e-05,0.00016075,0.265098,38.742185,612.374,1009899.0
ada,usdt,0.26512,692669.76809357,green,0.113037,2023-08-24 17:23:38,2023-08-24 17:23:38,2023-08-24 17:25:32,False,False,https://trading.bitfinex.com/t/ada:ust?type=exchange,not founded token_info_url #404,cardano,tether,bitfinex,bitfinex,1.017e-05,0.0001607,0.265024,7.042339,111.314,183574.0
ada,usdt,0.2653,6881901.43,green,0.037693,2023-08-24 17:25:22,2023-08-24 17:25:22,2023-08-24 17:25:22,False,False,https://www.bybit.com/trade/spot/ada/usdt,not founded token_info_url #404,cardano,tether,bybit,bybit_spot,1.017e-05,0.00016081,0.265204,70.465,1114.0,1836811.0
ada,usd,0.26515,2004421.73168864,green,0.154553,2023-08-24 17:25:18,2023-08-24 17:25:18,2023-08-24 17:25:18,False,False,https://www.bitstamp.net/markets/ada/usd/,not founded token_info_url #404,cardano,usd,bitstamp,bitstamp,1.017e-05,0.00016078,0.26515,20.388568,322.27,531472.0
